source,source_vacancy_id,title,professional_group,region,location_text,employer,salary_from,salary_to,salary_currency,salary_mid_rur,salary_gross,experience,employment,schedule,published_at,collected_at,url,duplicate_group,is_cross_platform_duplicate
hh.ru,136899353,Художник в студию GameDev,Прочие профессии,Смоленская область,"Смоленск, р-н Промышленный",ООО Кибертаг,50000.0,0.0,RUR,25000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136899353,3097,False
hh.ru,137162492,Инженер / технический специалист,Инженерия и производство,Смоленская область,"Смоленск, р-н Промышленный",ООО Парад-Русь,100000.0,250000.0,RUR,175000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137162492,1200,False
hh.ru,136531034,Фасовщик/упаковщик/маркировщик на производство,Инженерия и производство,Смоленская область,"Смоленск, р-н Ленинский",ООО Апатит,50000.0,70000.0,RUR,60000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136531034,3079,False
hh.ru,137191342,Системный администратор,Информационные технологии,Смоленская область,"Смоленск, р-н Ленинский",ООО СНИЦ РЭС Завант,80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137191342,2584,False
hh.ru,137267208,Главный бухгалтер,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Ленинский",Lucky Master,50000.0,50000.0,RUR,50000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137267208,916,False
hh.ru,137167101,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Промышленный",ИП Поминова Юлия Германовна,50000.0,0.0,RUR,25000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137167101,516,False
hh.ru,136248543,Ассистент отдела продаж,Продажи и клиентский сервис,Смоленская область,"Смоленск, р-н Ленинский",ООО Простые решения,65000.0,65000.0,RUR,65000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136248543,387,False
hh.ru,137058639,Водитель автомобиля,Транспорт и логистика,Смоленская область,"Смоленск, р-н Промышленный",ЗАО Диффузион Инструмент,90000.0,90000.0,RUR,90000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137058639,707,True
hh.ru,137036644,Аналитик данных/ экономист-аналитик,Информационные технологии,Смоленская область,Смоленск,ООО Маркетспейс,110000.0,110000.0,RUR,110000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137036644,360,True
hh.ru,137128309,Руководитель отдела,Транспорт и логистика,Смоленская область,"Смоленск, р-н Промышленный",ООО Производственное объединение Энергоресурс,130000.0,150000.0,RUR,140000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137128309,2479,True
hh.ru,137058639,Водитель автомобиля,Транспорт и логистика,Смоленская область,"Смоленск, р-н Промышленный",ЗАО Диффузион Инструмент,90000.0,90000.0,RUR,90000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137058639,707,True
hh.ru,137036644,Аналитик данных/ экономист-аналитик,Информационные технологии,Смоленская область,Смоленск,ООО Маркетспейс,110000.0,110000.0,RUR,110000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137036644,360,True
hh.ru,137128309,Руководитель отдела,Транспорт и логистика,Смоленская область,"Смоленск, р-н Промышленный",ООО Производственное объединение Энергоресурс,130000.0,150000.0,RUR,140000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137128309,2479,True
hh.ru,137153346,Бухгалтер,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Промышленный",ООО ЭРСТВАК,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137153346,499,False
hh.ru,137251199,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Промышленный",ООО Вектор с,40000.0,55000.0,RUR,47500.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137251199,524,False
hh.ru,136624726,Менеджер по работе с клиентами,Продажи и клиентский сервис,Смоленская область,Смоленск,ФРЕНДС ХОЛЛ ХАРИЗМА,70000.0,120000.0,RUR,95000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136624726,1649,False
hh.ru,137044502,Юрист,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Ленинский",Болконский,70000.0,120000.0,RUR,95000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137044502,3160,False
hh.ru,137052846,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Промышленный",ООО Торговый Дом Мир Текстиля,60000.0,60000.0,RUR,60000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137052846,535,False
hh.ru,125517791,Оператор формовочной линии,Прочие профессии,Смоленская область,"Гагарин, улица Танкистов, 44","«Останкинский мясоперерабатывающий холдинг», Центральный офис",122000.0,0.0,RUR,61000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/125517791,1966,False
hh.ru,136391116,Офис-менеджер,Прочие профессии,Смоленская область,"Смоленск, р-н Промышленный",АО Смолстром-Сервис,70000.0,90000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136391116,1986,False
hh.ru,137060114,Бухгалтер по расчету заработной платы,"Финансы, бухгалтерия и право",Смоленская область,"Смоленск, р-н Промышленный",ООО Клининг 911,80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137060114,572,False
hh.ru,136505462,Личный помощник,Прочие профессии,Смоленская область,"муниципальное образование Смоленск, р-н Заднепровский",ИП Степаненкова Наталья Андреевна,40000.0,50000.0,RUR,45000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136505462,1397,False
hh.ru,137273188,Ночной сторож,Прочие профессии,Смоленская область,"Смоленск, р-н Промышленный",ООО Дункан,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137273188,1826,False
hh.ru,137252926,Помощник руководителя,Прочие профессии,Смоленская область,"Смоленск, р-н Промышленный",Государственная инспекция труда в Смоленской области,45000.0,65000.0,RUR,55000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137252926,2203,False
hh.ru,137101660,Инженер-энергетик,Инженерия и производство,Смоленская область,деревня Магалинщина,ООО Радиоинж,,,,,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137101660,1203,False
hh.ru,136995369,Водитель (перегон техники),Транспорт и логистика,Смоленская область,Смоленск,ООО ТСК,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136995369,816,False
hh.ru,137174576,Менеджер по закупкам и электронному документообороту,Прочие профессии,Смоленская область,"Смоленск, р-н Промышленный",ООО Политрейд,70000.0,70000.0,RUR,70000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137174576,1550,False
hh.ru,136528636,Администратор рабочих чатов и процессов,Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,ИП Свидлова Ирина Сергеевна,75000.0,90000.0,RUR,82500.0,True,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136528636,307,False
hh.ru,136811661,Личный помощник руководителя,Прочие профессии,Санкт-Петербург,Санкт-Петербург,ООО Ленагро,100000.0,0.0,RUR,50000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136811661,1398,False
hh.ru,137008105,Уборщик офисных помещений,Рабочий и обслуживающий персонал,Санкт-Петербург,Санкт-Петербург,Петербург-Электро,35000.0,0.0,RUR,17500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137008105,3001,False
hh.ru,136742792,Администратор медицинской лаборатории,Медицина и фармацевтика,Санкт-Петербург,Санкт-Петербург,Центр лабораторной медицинской диагностики ЛМД,70000.0,0.0,RUR,35000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136742792,277,False
hh.ru,136299359,"Менеджер по продажам (B2B, IT)",Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,ООО ИндигоСофт,120000.0,0.0,RUR,60000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136299359,1601,False
hh.ru,136330655,Сборщица/сборщик деревянных панно,Прочие профессии,Санкт-Петербург,"Санкт-Петербург, р-н Центральный",Сибирский Можжевельник,77000.0,130000.0,RUR,103500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136330655,2532,False
hh.ru,136484887,Ученик - Водителя трамвая,Прочие профессии,Санкт-Петербург,Санкт-Петербург,"Горэлектротранс, СПб ГУП",170000.0,0.0,RUR,85000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136484887,3056,False
hh.ru,137018924,Оператор входящих чатов/не продажи (Санкт-Петербург),Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,Компания Прагматика,52000.0,0.0,RUR,26000.0,True,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137018924,1878,False
hh.ru,136910324,Специалист по подготовке к уничтожению архивов судебных дел арбитражного суда,Прочие профессии,Санкт-Петербург,"Санкт-Петербург, р-н Центральный",ООО Секрет успеха,30000.0,100000.0,RUR,65000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136910324,2819,False
hh.ru,136806413,Специалист,Прочие профессии,Санкт-Петербург,Санкт-Петербург,Федеральное государственное бюджетное Образовательное учреждение Высшего Образования Санкт-Петербургский Горный Университет Императрицы Екатерины II,100000.0,100000.0,RUR,100000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136806413,2654,False
hh.ru,136855266,Оператор 1C,Прочие профессии,Санкт-Петербург,"Санкт-Петербург, р-н Калининский",ООО Криальп,100000.0,100000.0,RUR,100000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136855266,1840,False
hh.ru,136565324,ГИС - специалист,Прочие профессии,Санкт-Петербург,Санкт-Петербург,2ГИС.Картография и контактный центр,62000.0,85000.0,RUR,73500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136565324,914,False
hh.ru,135857269,Мастер рукоделия / Мастер по изготовлению украшений,Рабочий и обслуживающий персонал,Санкт-Петербург,Санкт-Петербург,Moon Soul,40000.0,80000.0,RUR,60000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135857269,1421,False
hh.ru,136912042,Заместитель директора,Управление,Санкт-Петербург,Санкт-Петербург,ООО Транс Вэй Сервис,160000.0,250000.0,RUR,205000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136912042,1125,False
hh.ru,137011354,Администратор в стоматологию,Медицина и фармацевтика,Санкт-Петербург,Санкт-Петербург,ООО Пломбир,80000.0,85000.0,RUR,82500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137011354,202,False
hh.ru,135721622,Оператор call-центра/диспетчер,Транспорт и логистика,Санкт-Петербург,"Санкт-Петербург, р-н Московский",ООО Ленремонт,70000.0,0.0,RUR,35000.0,False,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135721622,1869,False
hh.ru,136653775,Инспектор пункта миграционного контроля,Прочие профессии,Санкт-Петербург,Санкт-Петербург,УТ МВД России по СЗФО,68000.0,0.0,RUR,34000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136653775,1212,False
hh.ru,136806391,Ведущий специалист,Прочие профессии,Санкт-Петербург,Санкт-Петербург,Федеральное государственное бюджетное Образовательное учреждение Высшего Образования Санкт-Петербургский Горный Университет Императрицы Екатерины II,110000.0,110000.0,RUR,110000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136806391,616,False
hh.ru,136964698,Дизайнер,"Маркетинг, медиа и дизайн",Санкт-Петербург,Санкт-Петербург,Этажи Северо-Запад,90000.0,0.0,RUR,45000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136964698,1037,False
hh.ru,137066435,Табельщик,Прочие профессии,Санкт-Петербург,Санкт-Петербург,СПб ГБУЗ ДГБ Св. Ольги,94000.0,94000.0,RUR,94000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137066435,2961,False
hh.ru,136809039,Администратор в Психологический Центр,Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,ООО Мансарда,25000.0,0.0,RUR,12500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136809039,192,False
hh.ru,136852532,Конструктор/чертежник,Инженерия и производство,Санкт-Петербург,Санкт-Петербург,ИП Анисков Иван Алексеевич,105000.0,0.0,RUR,52500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136852532,1301,False
hh.ru,136968273,Помощник по оформлению накладных,Прочие профессии,Санкт-Петербург,Санкт-Петербург,ООО РТК,25000.0,30000.0,RUR,27500.0,False,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136968273,2194,False
hh.ru,136411144,"Администратор фонда ""Антон тут рядом""",Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,Нек. орг. Центр Антон тут рядом,63000.0,0.0,RUR,31500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136411144,348,False
hh.ru,136875767,Заместитель директора по общим вопросам,Управление,Санкт-Петербург,Санкт-Петербург,ГБУ ДЮЦ Московского района Санкт-Петербурга ЦФКСиЗ,95000.0,95000.0,RUR,95000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136875767,1128,False
hh.ru,136990856,Помощник бухгалтера,"Финансы, бухгалтерия и право",Санкт-Петербург,Санкт-Петербург,ЗАО БКК Коломенский,80000.0,80000.0,RUR,80000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136990856,2146,False
hh.ru,136827010,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Санкт-Петербург,Санкт-Петербург,ООО РЕЗЕРВ,125000.0,135000.0,RUR,130000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136827010,530,False
hh.ru,136785260,Специалист по работе с абонентами (договоры),Прочие профессии,Санкт-Петербург,Санкт-Петербург,Водоканал ГУП СПб,110000.0,113000.0,RUR,111500.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136785260,2828,False
hh.ru,136689451,Администратор стоматологии,Медицина и фармацевтика,Санкт-Петербург,Санкт-Петербург,ООО Фабрика,100000.0,100000.0,RUR,100000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136689451,336,False
hh.ru,136527782,Главный государственный таможенный инспектор центра электронного декларирования,Прочие профессии,Санкт-Петербург,Санкт-Петербург,Северо-Западная Электронная Таможня,60000.0,100000.0,RUR,80000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136527782,927,False
hh.ru,136804483,Ведущий специалист по договорной работе,Прочие профессии,Санкт-Петербург,"Санкт-Петербург, р-н Калининский",АО ВАД,180000.0,180000.0,RUR,180000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136804483,630,False
hh.ru,136531404,Администратор образовательного центра,Продажи и клиентский сервис,Санкт-Петербург,Санкт-Петербург,ПРОСТО,60000.0,70000.0,RUR,65000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136531404,292,False
hh.ru,136909584,Фасовщик,Прочие профессии,Санкт-Петербург,Санкт-Петербург,ИП Веселов Кирилл Юрьевич,90000.0,120000.0,RUR,105000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136909584,3070,False
hh.ru,136889428,Сборщик полиграфической продукции,Прочие профессии,Санкт-Петербург,Санкт-Петербург,ООО Практика,75000.0,90000.0,RUR,82500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136889428,2525,False
hh.ru,137114066,Кассир,Продажи и клиентский сервис,Ставропольский край,Буденновск,Додо Пицца Россия,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137114066,1233,False
hh.ru,137176833,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Ставропольский край,Ставрополь,ООО Финоптимум,62000.0,62000.0,RUR,62000.0,False,Опыт 3-6 лет,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137176833,537,False
hh.ru,137137042,Администратор,Продажи и клиентский сервис,Ставропольский край,"Ставрополь, р-н Промышленный",Архипенко Василий Петрович,50000.0,55000.0,RUR,52500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137137042,70,False
hh.ru,136573942,Администратор детского центра,Продажи и клиентский сервис,Ставропольский край,"Ставрополь, р-н Промышленный",Кадровый Мост,60000.0,80000.0,RUR,70000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136573942,221,False
hh.ru,136530610,Администратор в стоматологическую клинику,Медицина и фармацевтика,Ставропольский край,"Ставрополь, р-н Промышленный",Стоматологическая клиника имени профессора Александрова,70000.0,100000.0,RUR,85000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136530610,199,False
hh.ru,136350399,Менеджер по операционно-сервисным процессам,Прочие профессии,Ставропольский край,"Ставрополь, р-н Промышленный",Альфа-Банк,68000.0,0.0,RUR,34000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136350399,1571,False
hh.ru,136389782,Главный специалист отдела делопроизводства,Инженерия и производство,Ставропольский край,"Ставрополь, р-н Ленинский",Управление Ставропольского края - государственная жилищная инспекция,40000.0,50000.0,RUR,45000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136389782,947,False
hh.ru,136908777,Оператор ввода данных (видеомониторинг),Прочие профессии,Ставропольский край,Ессентуки,ООО Сервизория,30000.0,0.0,RUR,15000.0,False,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136908777,1876,False
hh.ru,137198055,Frontend-разработчик – Vue.js,Информационные технологии,Ставропольский край,"Ставрополь, р-н Промышленный",ООО Статус-Агро,80000.0,80000.0,RUR,80000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137198055,9,False
hh.ru,137248092,Юрисконсульт,Прочие профессии,Ставропольский край,"Ессентуки, улица Семашко, 6-8",ООО Санаторий Источник,73000.0,73000.0,RUR,73000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137248092,3154,False
hh.ru,135427261,Администратор - менеджер в школу танцев,Продажи и клиентский сервис,Ставропольский край,"Ставрополь, р-н Промышленный",TI HR,60000.0,60000.0,RUR,60000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135427261,279,False
hh.ru,137249412,Помощник руководителя / начинающий специалист в офис,Прочие профессии,Ставропольский край,"Ставрополь, р-н Промышленный",ООО Консул,50000.0,80000.0,RUR,65000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137249412,2221,False
hh.ru,137115780,Продавец-консультант в Т2 (Кочубеевское ),Продажи и клиентский сервис,Ставропольский край,"село Кочубеевское, Братская улица, 98",Цифроград Ставрополь,50000.0,60000.0,RUR,55000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137115780,2329,False
hh.ru,136439700,Администратор,Продажи и клиентский сервис,Ставропольский край,"Михайловск, улица Ишкова, 92",ООО Виталиния-М,40000.0,0.0,RUR,20000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136439700,112,False
hh.ru,137156424,Бухгалтер на первичную документацию,"Финансы, бухгалтерия и право",Ставропольский край,"Ставрополь, р-н Промышленный",ООО Актив,65000.0,65000.0,RUR,65000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137156424,520,False
hh.ru,136573591,Медицинская сестра/медицинский брат,Медицина и фармацевтика,Ставропольский край,"Ставрополь, р-н Промышленный",Кадровый Мост,70000.0,0.0,RUR,35000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136573591,1460,False
hh.ru,136338886,Полицейский Управления МВД,Охрана и безопасность,Ставропольский край,"Ставрополь, р-н Промышленный",Управление МВД России пог. Ставрополю,40000.0,75000.0,RUR,57500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136338886,2122,False
hh.ru,136991033,Семейный водитель,Транспорт и логистика,Ставропольский край,"Ставрополь, р-н Октябрьский",ООО ОШН ГРУПП,70000.0,70000.0,RUR,70000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136991033,2567,False
hh.ru,137045827,Начальник договорного отдела и службы размещения,Управление,Ставропольский край,"Кисловодск, Прудная улица, 107",ФГБУ Санаторий Заря,100000.0,100000.0,RUR,100000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137045827,1751,False
hh.ru,137224354,Офис-менеджер,Прочие профессии,Ставропольский край,"Ставрополь, р-н Промышленный",ООО ЕЦМ,40000.0,50000.0,RUR,45000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137224354,2001,False
hh.ru,136809472,Мастер по поиску продающих людей (менеджер по подбору персонала),Рабочий и обслуживающий персонал,Ставропольский край,"Пятигорск, проспект Калинина, 78",ООО Магазин новостроек,60000.0,60000.0,RUR,60000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136809472,1418,False
hh.ru,137059535,Руководитель отдела продаж,Транспорт и логистика,Ставропольский край,"Ессентуки, улица Пушкина, 16",ООО Санаторий Русь,200000.0,200000.0,RUR,200000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137059535,2488,False
hh.ru,136652337,Помощник руководителя,Прочие профессии,Ставропольский край,"Пятигорск, улица Ермолова, 4",ИП Габриелян Наринэ Борисовна,70000.0,110000.0,RUR,90000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136652337,2204,False
hh.ru,136977123,Специалист архива,Прочие профессии,Ставропольский край,"посёлок Иноземцево, Дарницкий переулок, 2","ПАО Федеральная сетевая компания – Россети, Молодые специалисты",86000.0,86000.0,RUR,86000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136977123,2666,False
hh.ru,137090855,Кладовщик,Транспорт и логистика,Ставропольский край,"Ставрополь, р-н Октябрьский",ООО Возовоз,70000.0,75000.0,RUR,72500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137090855,1248,False
hh.ru,137209632,Водитель-экспедитор (город),Транспорт и логистика,Ставропольский край,"Ставрополь, р-н Октябрьский",FORMICA,75000.0,75000.0,RUR,75000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137209632,854,False
hh.ru,136928591,Директор дивизиона «Юг»,Управление,Ставропольский край,Ставрополь,ООО Мустанг Технологии Кормления,500000.0,500000.0,RUR,500000.0,False,Опыт более 6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136928591,1050,False
hh.ru,136975876,Помощник первого заместителя генерального директора,Управление,Ставропольский край,"Ессентуки, Большевистская улица, 57А",ПАО Единый Гарантирующий Поставщик,186000.0,186000.0,RUR,186000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136975876,2190,True
hh.ru,125502126,Оператор чат-поддержки Яндекс (из дома),Прочие профессии,Ставропольский край,Ставрополь,Яндекс Команда для бизнеса,37000.0,0.0,RUR,18500.0,True,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/125502126,1968,False
hh.ru,137264163,Специалист по кадрам,Прочие профессии,Ставропольский край,Невинномысск,ООО Электростатус,65000.0,65000.0,RUR,65000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137264163,2778,False
hh.ru,136701924,Системный администратор,Информационные технологии,Ставропольский край,"Ставрополь, р-н Промышленный",ПАО Сигнал,65500.0,75500.0,RUR,70500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136701924,2588,False
hh.ru,136975877,Помощник первого заместителя генерального директора,Управление,Ставропольский край,"Ессентуки, Большевистская улица, 57А",ПАО Единый Гарантирующий Поставщик,186000.0,186000.0,RUR,186000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136975877,2190,True
hh.ru,136931905,Менеджер по продажам туров,Продажи и клиентский сервис,Ставропольский край,Ставрополь,ООО Время Путешествий,100000.0,100000.0,RUR,100000.0,True,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136931905,1624,False
hh.ru,137050342,Торговый представитель на автомобиле компании,Прочие профессии,Ставропольский край,"Пятигорск, улица Ермолова, 24",СКФООПТ,100000.0,180000.0,RUR,140000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137050342,2997,False
hh.ru,136868211,Администратор в гончарную мастерскую,Продажи и клиентский сервис,Свердловская область,Екатеринбург,Школа керамики Гончарка,55000.0,65000.0,RUR,60000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136868211,165,False
hh.ru,136961835,"Водитель на служебный автомобиль ""Ларгус""",Транспорт и логистика,Свердловская область,Екатеринбург,ООО Энтер Кемикалс,80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136961835,813,False
hh.ru,136974878,Специалист по документации,Прочие профессии,Свердловская область,Екатеринбург,ИП Перова Ирина Андреевна,25000.0,40000.0,RUR,32500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136974878,2757,False
