Код_ISO_субъекта,Субъект_РФ,Место_в_регионе,Профессиональная_группа,Сложность_поиска_работы_в_группе_1_10,Индекс_при_других_настройках_min,Индекс_при_других_настройках_max,Лучшее_место_при_других_настройках,Худшее_место_при_других_настройках,Потребность_в_общем_числе_рабочих_мест_pct,Требуется_работников_человек,Списочная_численность_работников_человек,Требуется_на_10_тыс_рабочей_силы,Эквивалент_вакансий_с_учетом_оплаты,Оценочная_зарплата_группы_2025_руб,Оценочный_зарплатный_запас_группы_2025_руб,Средняя_зарплата_группы_по_РФ_2025_руб,Привлекательность_зарплаты_1_10,Вес_качества_оплаты_0_1,Медианная_зарплата_региона_2025_руб,Прожиточный_минимум_трудоспособных_2025_руб,Лог_отношение_доли_занятых_к_доле_вакансий,Kappa_метод_моментов,Оценка_межрегиональной_дисперсии,Робастный_z_доли_вакансий,Статус_наблюдения,Структурный_ноль_локального_рынка,Размер_группы_к_медианной_группе_региона,Сложность_трудоустройства_в_регионе_1_10,Скорректированная_доля_вакансий_pct,Доля_вакансий_с_учетом_оплаты_pct,Вес_региональных_данных_pct,Доля_группы_среди_занятых_pct,Доля_группы_среди_вакансий_pct
RU-KEM,Кемеровская область,4,"Обслуживание, торговля и охрана",6.92,6.72,7.11,4,5,6.1,2576.86,39646.26,20.84,1578.1640041572768,42396.55291781146,24807.55291781146,59516.0,3.85,0.6124368433509297,69226.0,17589.0,0.03893951237266897,111.62161988428772,0.0006390395513437586,0.0,Устойчивая база,False,0.8103427061254607,6.19,6.1,3.74,99.7,7.91,7.61
RU-KEM,Кемеровская область,5,Неквалифицированные рабочие,6.92,6.67,7.19,3,5,6.54,3429.72,49029.97,27.73,1837.5907473836937,37090.21642535939,19501.216425359387,52067.0,2.87,0.5357844801860484,69226.0,17589.0,-0.034573834589603586,70.670421472643,0.0011936050185097405,-0.17,Устойчивая база,False,1.002139383917932,6.19,6.54,3.51,99.9,9.79,10.13
RU-KEM,Кемеровская область,6,Специалисты средней квалификации,6.49,6.47,6.52,6,6,5.35,2764.72,48925.3,22.36,2438.77100855123,61064.542462877784,43475.542462877784,85722.0,6.63,0.8821041583058068,69226.0,17589.0,0.17899597189803237,103.46780906003967,0.000599737808997421,-0.37,Устойчивая база,False,1.0,6.19,5.35,4.72,99.8,9.77,8.17
RU-KEM,Кемеровская область,7,"Операторы машин, сборщики и водители",4.38,4.24,4.53,7,7,7.03,8624.63,114129.58,69.74,8624.63,69754.56781815001,52165.56781815001,97921.0,7.67,1.0,69226.0,17589.0,-0.11154055258923351,119.67320227989055,0.0006663313462581509,-0.42,Устойчивая база,False,2.332731327145669,6.19,7.03,7.03,99.9,22.78,25.47
RU-KEM,Кемеровская область,8,Сельское и лесное хозяйство,3.02,2.9,3.13,8,8,7.51,85.5,1052.47,0.69,61.014617355601516,49401.145041624215,31812.145041624215,69349.0,4.86,0.7136212556210704,69226.0,17589.0,-0.5760682137701517,8.672962346589573,0.01170183158124693,-0.52,"Малый локальный рынок, но спрос наблюдается — строка сохранена со сглаживанием",False,0.021511774071901447,6.19,11.87,8.47,20.9,0.21,0.25
RU-KEM,Кемеровская область,9,"Промышленность, строительство и транспорт",2.44,2.22,2.66,9,9,10.59,8694.49,73369.04,70.3,8694.49,69896.32657261343,52307.32657261343,98120.0,7.68,1.0,69226.0,17589.0,-0.5612935839546654,52.95679822120663,0.0017222836868633143,0.43,Устойчивая база,False,1.4996134924057694,6.19,10.59,10.59,99.9,14.65,25.68
RU-KGD,Калининградская область,1,Руководители,7.85,7.8,7.9,1,1,3.75,480.59,12318.38,8.38,480.59,120266.28561726298,100357.28561726298,177990.0,9.42,1.0,65663.0,19909.0,0.7374765431571015,146.16402115495765,0.0002852555978408675,0.06,Устойчивая база,False,0.8819038455205276,4.8,3.76,3.76,98.9,9.29,4.43
RU-KGD,Калининградская область,2,Специалисты высшей квалификации,6.73,6.66,6.81,2,2,4.86,1891.86,37018.55,32.99,1891.86,69594.84738472303,49685.847384723034,102998.0,7.38,1.0,65663.0,19909.0,0.46864589824654657,144.61887250545854,0.00038278707116992195,-0.47,Устойчивая база,False,2.650251218146699,4.8,4.86,4.86,99.6,27.91,17.45
RU-KGD,Калининградская область,3,Специалисты средней квалификации,5.61,5.55,5.68,3,3,6.45,1167.86,16946.56,20.37,1030.1741623190194,57921.60534683419,38012.60534683419,85722.0,5.72,0.8821041583058068,65663.0,19909.0,0.17032936842963298,103.46780906003967,0.000599737808997421,0.14,Устойчивая база,False,1.2132469068452472,4.8,6.45,5.69,99.4,12.78,10.77
RU-KGD,Калининградская область,4,Офисные и учётные служащие,4.95,4.88,5.02,4,5,8.44,724.98,7860.79,12.64,484.0063433457846,43837.496928348715,23928.496928348715,64878.0,3.68,0.6676133732596549,65663.0,19909.0,-0.11926714571230065,101.86360214376505,0.0006524156213050596,0.97,Устойчивая база,False,0.5627737518918323,4.8,8.43,5.63,98.8,5.93,6.69
RU-KGD,Калининградская область,5,"Обслуживание, торговля и охрана",4.95,4.82,5.07,4,5,8.87,1247.1,12806.97,21.75,763.7699873429444,40214.4404449521,20305.440444952103,59516.0,2.99,0.6124368433509297,65663.0,19909.0,-0.1741769967709829,111.62161988428772,0.0006390395513437586,0.91,Устойчивая база,False,0.9168832340345103,4.8,8.86,5.43,99.2,9.66,11.5
RU-KGD,Калининградская область,6,Неквалифицированные рабочие,4.51,4.34,4.67,6,6,10.37,1616.78,13967.94,28.19,866.2456318751994,35181.216322456494,15272.216322456494,52067.0,2.01,0.5357844801860484,65663.0,19909.0,-0.34760096842464955,70.670421472643,0.0011936050185097405,0.86,Устойчивая база,False,1.0,4.8,10.37,5.55,99.5,10.53,14.92
RU-KGD,Калининградская область,7,"Операторы машин, сборщики и водители",2.71,2.52,2.89,7,7,10.1,1744.76,15529.92,30.43,1744.76,66164.36290762408,46255.362907624076,97921.0,6.95,1.0,65663.0,19909.0,-0.31711566914829775,119.67320227989055,0.0006663313462581509,0.71,Устойчивая база,False,1.1118260817271552,4.8,10.09,10.09,99.3,11.71,16.1
RU-KGD,Калининградская область,8,"Промышленность, строительство и транспорт",2.45,2.25,2.66,8,9,10.67,1810.97,15164.17,31.58,1810.97,66298.82546640735,46389.82546640735,98120.0,6.97,1.0,65663.0,19909.0,-0.37913648908332664,52.95679822120663,0.0017222836868633143,0.46,Устойчивая база,False,1.0856411181605876,4.8,10.67,10.67,99.7,11.43,16.71
RU-KGD,Калининградская область,9,Сельское и лесное хозяйство,2.43,2.33,2.52,8,9,13.28,155.0,1012.0,2.7,110.61129462126591,46858.512507846346,26949.512507846346,69349.0,4.17,0.7136212556210704,65663.0,19909.0,-0.624349428334214,8.672962346589573,0.01170183158124693,0.4,Устойчивая база,False,0.07245162851501366,4.8,13.22,9.43,75.7,0.76,1.43
RU-KGN,Курганская область,1,Офисные и учётные служащие,7.81,7.68,7.92,1,1,5.31,356.26,6352.0,10.12,237.84394035748463,38949.899422714785,20780.899422714785,64878.0,3.08,0.6676133732596549,58342.0,18169.0,0.3868064768706454,101.86360214376505,0.0006524156213050596,-0.51,Устойчивая база,False,0.38619123153781565,5.5,5.34,3.56,98.5,4.7,3.17
RU-KGN,Курганская область,2,Неквалифицированные рабочие,7.63,7.43,7.83,2,2,6.19,1190.81,18040.6,33.84,638.0175168503483,31258.738143014438,13089.738143014438,52067.0,1.65,0.5357844801860484,58342.0,18169.0,0.2294046972576031,70.670421472643,0.0011936050185097405,-0.29,Устойчивая база,False,1.096839032065667,5.5,6.2,3.32,99.6,13.34,10.59
RU-KGN,Курганская область,3,Руководители,7.3,7.23,7.37,3,3,4.45,481.46,10332.23,13.68,481.46,106857.37227178711,88688.37227178711,177990.0,9.1,1.0,58342.0,18169.0,0.5790296059241149,146.16402115495765,0.0002852555978408675,0.54,Устойчивая база,False,0.6281827185503723,5.5,4.45,4.45,98.7,7.64,4.28
RU-KGN,Курганская область,4,"Обслуживание, торговля и охрана",5.73,5.64,5.82,4,4,7.89,1012.37,11816.36,28.77,620.0126871031807,35730.790314779944,17561.790314779944,59516.0,2.41,0.6124368433509297,58342.0,18169.0,-0.029934441199311553,111.62161988428772,0.0006390395513437586,0.63,Устойчивая база,False,0.7184153999833413,5.5,7.89,4.83,99.1,8.74,9.0
RU-KGN,Курганская область,5,Специалисты средней квалификации,4.56,4.42,4.71,5,5,7.84,1398.34,16447.81,39.74,1233.4815287253418,51463.72080387738,33294.72080387738,85722.0,5.03,0.8821041583058068,58342.0,18169.0,-0.021386358483196526,103.46780906003967,0.000599737808997421,0.68,Устойчивая база,False,1.0,5.5,7.83,6.91,99.4,12.16,12.44
RU-KGN,Курганская область,6,Специалисты высшей квалификации,4.04,3.82,4.24,6,6,8.04,2714.9,31039.78,77.15,2714.9,61835.47182004342,43666.47182004342,102998.0,6.66,1.0,58342.0,18169.0,-0.04909557336917748,144.61887250545854,0.00038278707116992195,1.24,Устойчивая база,False,1.8871679573146818,5.5,8.03,8.03,99.6,22.96,24.14
RU-KGN,Курганская область,7,"Операторы машин, сборщики и водители",3.89,3.67,4.1,7,7,8.19,1563.01,17521.33,44.42,1563.01,58787.46418464894,40618.46418464894,97921.0,6.21,1.0,58342.0,18169.0,-0.07090490967201168,119.67320227989055,0.0006663313462581509,0.05,Устойчивая база,False,1.0652682636776567,5.5,8.19,8.19,99.4,12.96,13.9
RU-KGN,Курганская область,8,"Промышленность, строительство и транспорт",3.06,2.83,3.28,8,8,9.62,2476.57,23255.35,70.38,2476.57,58906.9350374052,40737.9350374052,98120.0,6.24,1.0,58342.0,18169.0,-0.2475172753884345,52.95679822120663,0.0017222836868633143,0.12,Устойчивая база,False,1.4138873199532338,5.5,9.62,9.62,99.8,17.2,22.03
RU-KGN,Курганская область,9,Сельское и лесное хозяйство,2.78,2.66,2.89,9,9,11.03,50.5,407.5,1.44,36.03787340886405,41634.09129544449,23465.091295444487,69349.0,3.63,0.7136212556210704,58342.0,18169.0,-0.5722317805066648,8.672962346589573,0.01170183158124693,0.09,"Малый локальный рынок, но спрос наблюдается — строка сохранена со сглаживанием",False,0.024775334831810433,5.5,12.43,8.87,29.6,0.3,0.45
RU-KHA,Хабаровский край,1,"Обслуживание, торговля и охрана",7.63,7.39,7.88,1,1,5.63,1368.86,22959.73,19.18,838.3402973893536,53786.653330452056,30205.653330452056,59516.0,4.57,0.6124368433509297,87824.0,23581.0,0.5257230041934442,111.62161988428772,0.0006390395513437586,-0.19,Устойчивая база,False,0.789064658698028,2.73,5.64,3.45,99.5,9.21,5.42
RU-KHA,Хабаровский край,2,Офисные и учётные служащие,7.16,6.98,7.32,2,2,5.92,680.04,10805.91,9.53,454.0037983514957,58632.47689315593,35051.47689315593,64878.0,5.23,0.6676133732596549,87824.0,23581.0,0.4694850270373659,101.86360214376505,0.0006524156213050596,-0.17,Устойчивая база,False,0.37137029425309476,2.73,5.93,3.96,99.1,4.33,2.69
RU-KHA,Хабаровский край,3,Специалисты средней квалификации,5.2,5.13,5.28,3,4,7.13,2234.4,29097.4,31.31,1970.9735313184945,77469.91559904917,53888.91559904917,85722.0,7.82,0.8821041583058067,87824.0,23581.0,0.2756971012939168,103.46780906003967,0.000599737808997421,0.42,Устойчивая база,False,1.0,2.73,7.13,6.29,99.7,11.67,8.85
RU-KHA,Хабаровский край,4,Неквалифицированные рабочие,5.0,4.79,5.2,3,4,9.67,3150.11,29410.72,44.15,1687.780048878873,47054.73618785952,23473.73618785952,52067.0,3.64,0.5357844801860484,87824.0,23581.0,-0.05688253146584082,70.670421472643,0.0011936050185097405,0.7,Устойчивая база,False,1.0107679723961591,2.73,9.67,5.18,99.8,11.79,12.48
RU-KHA,Хабаровский край,5,Специалисты высшей квалификации,4.17,4.01,4.32,5,5,7.97,5542.13,63971.66,77.67,5542.13,93082.83015877915,69501.83015877915,102998.0,8.53,1.0,87824.0,23581.0,0.1558401602747255,144.61887250545854,0.00038278707116992195,1.21,Устойчивая база,False,2.198535264319149,2.73,7.97,7.97,99.8,25.66,21.96
RU-KHA,Хабаровский край,6,Руководители,4.0,3.84,4.18,6,6,8.23,1921.69,21424.67,26.93,1921.69,160855.67622634518,137274.67622634518,177990.0,9.86,1.0,87824.0,23581.0,0.12328011391419871,146.16402115495765,0.0002852555978408675,2.3,Устойчивая база,False,0.7363087423618604,2.73,8.21,8.21,99.4,8.59,7.61
RU-KHA,Хабаровский край,7,"Операторы машин, сборщики и водители",2.53,2.37,2.7,7,7,10.75,3731.04,30965.98,52.29,3731.04,88494.57088465615,64913.57088465615,97921.0,8.4,1.0,87824.0,23581.0,-0.17424041619134611,119.67320227989055,0.0006663313462581509,0.91,Устойчивая база,False,1.0642181088344662,2.73,10.74,10.74,99.7,12.42,14.78
RU-KHA,Хабаровский край,8,"Промышленность, строительство и транспорт",1.71,1.58,1.85,8,9,13.82,6194.72,38637.58,86.81,6194.72,88674.4140194898,65093.41401948981,98120.0,8.41,1.0,87824.0,23581.0,-0.45980595800846524,52.95679822120663,0.0017222836868633143,1.31,Устойчивая база,False,1.3278705313876842,2.73,13.82,13.82,99.9,15.5,24.54
RU-KHA,Хабаровский край,9,Сельское и лесное хозяйство,1.67,1.61,1.73,8,9,16.71,417.1,2078.93,5.85,297.65142571954846,62673.07315366488,39092.07315366488,69349.0,5.95,0.7136212556210704,87824.0,23581.0,-0.675459668825382,8.672962346589573,0.01170183158124693,0.79,Устойчивая база,False,0.07144727707630234,2.73,16.08,11.48,83.1,0.83,1.65
RU-KHM,Ханты-Мансийский автономный округ — Югра,1,Неквалифицированные рабочие,8.34,7.99,8.68,1,2,4.16,1735.78,40008.38,,930.0039850173391,61672.008376295285,38507.008376295285,52067.0,5.86,0.5357844801860484,115106.0,23165.0,0.3822371106981136,70.670421472643,0.0011936050185097405,-1.15,Устойчивая база,False,0.8648584966330545,4.01,4.17,2.23,99.8,6.92,4.71
RU-KHM,Ханты-Мансийский автономный округ — Югра,2,Руководители,8.29,8.09,8.52,1,2,2.99,1428.05,46260.03,,1428.05,210824.5293736301,187659.5293736301,177990.0,9.93,1.0,115106.0,23165.0,0.7240079777540375,146.16402115495765,0.0002852555978408675,-0.57,Устойчивая база,False,1.0,4.01,2.99,2.99,99.7,8.01,3.88
RU-KHM,Ханты-Мансийский автономный округ — Югра,3,"Обслуживание, торговля и охрана",7.98,7.66,8.29,3,3,4.44,1732.09,37313.28,,1060.795731999712,70495.15529075213,47330.155290752125,59516.0,7.19,0.6124368433509298,115106.0,23165.0,0.3148477571195708,111.62161988428772,0.0006390395513437586,-0.76,Устойчивая база,False,0.806598698703827,4.01,4.45,2.73,99.7,6.46,4.7
RU-KHM,Ханты-Мансийский автономный округ — Югра,4,Специалисты средней квалификации,7.33,7.16,7.51,4,4,4.25,2816.66,63410.92,,2484.5874985336336,101535.48124594819,78370.48124594819,85722.0,8.73,0.8821041583058068,115106.0,23165.0,0.3602701773157001,103.46780906003967,0.000599737808997421,-1.0,Устойчивая база,False,1.370749651480987,4.01,4.25,3.75,99.8,10.97,7.65
RU-KHM,Ханты-Мансийский автономный округ — Югра,5,Офисные и учётные служащие,6.91,6.63,7.22,5,5,5.4,1169.51,20472.12,,780.780516160899,76846.30494242584,53681.304942425835,64878.0,7.78,0.6676133732596549,115106.0,23165.0,0.10860254863026839,101.86360214376505,0.0006524156213050596,-0.46,Устойчивая база,False,0.44254446008789877,4.01,5.41,3.61,99.5,3.54,3.18
RU-KHM,Ханты-Мансийский автономный округ — Югра,6,Специалисты высшей квалификации,6.13,6.07,6.18,6,6,4.86,6844.2,134119.86,,6844.2,121998.45427510058,98833.45427510058,102998.0,9.36,1.0,115106.0,23165.0,0.2219962983320416,144.61887250545854,0.00038278707116992195,-0.47,Устойчивая база,False,2.8992601172113375,4.01,4.86,4.86,99.9,23.21,18.59
RU-KHM,Ханты-Мансийский автономный округ — Югра,7,"Операторы машин, сборщики и водители",3.16,3.12,3.21,7,7,8.06,12487.87,142360.51,,12487.87,115984.87971681124,92819.87971681124,97921.0,9.16,1.0,115106.0,23165.0,-0.3197135117602114,119.67320227989055,0.0006663313462581509,0.0,Устойчивая база,False,3.077397701644379,4.01,8.06,8.06,99.9,24.64,33.92
RU-KHM,Ханты-Мансийский автономный округ — Югра,8,"Промышленность, строительство и транспорт",3.04,2.99,3.08,8,8,8.29,8442.92,93438.34,,8442.92,116220.59004517438,93055.59004517438,98120.0,9.17,1.0,115106.0,23165.0,-0.34940285839048807,52.95679822120663,0.0017222836868633143,-0.35,Устойчивая база,False,2.0198503978488556,4.01,8.29,8.29,99.9,16.17,22.93
